PERS;Yugoslavi
PERS;Mijaíl
PERS;Kaláshnikov
ORG;Pa
ORG;et
ORG;s
ORG;ime
OTROS;R
ORG;S
ORG;jla
ORG;Mundial
ORG;Aleman
ORG;Fabricante
ORG;Izhmash
LUG;Bryansk
OTROS;Características
ORG;pta
ORG;ara
OTROS;Cartucho
ORG;Cantidad
ORG;Más
ORG;d
ORG;d
ORG;G
ORG;F
ORG;S
ORG;Variantes
ORG;AKM
ORG;AKMS
ORG;Cartuchos
ORG;7;62
ORG;U
ORG;lri
ORG;d
ORG;p
ORG;R
ORG;ca
ORG;PK
ORG;PM
ORG;Ej
ORG;mi
ORG;vi
ORG;oé
ORG;d
ORG;T
ORG;R
ORG;d
OTROS;T
ORG;t
ORG;R
OTROS;S
OTROS;P
ORG;Cargadores
ORG;INSAS
ORG;AK-101
ORG;/
ORG;A
PERS;Kaláshnikov
OTROS;M
OTROS;Cartuchos
ORG;R4
ORG;IMI
ORG;Galil
ORG;AK
ORG;-
ORG;El
ORG;AK-47
OTROS;R
ORG;g
ORG;ya
ORG;Pa
ORG;s
ORG;íme
ORG;d
ORG;pa
ORG;oe
ORG;d
ORG;rt
ORG;st
OTROS;Moscú
OTROS;Especificaciones
ORG;AK
ORG;p
ORG;Piezas
ORG;Cve
ORG;Icu
ORG;A
ORG;nrso
ORG;Peso
ORG;4;3
ORG;kg
ORG;-LRB-
ORG;descargad
ORG;Funcionamiento
OTROS;T
ORG;Longitud
ORG;870
ORG;mm
ORG;Ejemplares
PERS;Kaláshnikov
OTROS;Comparación
OTROS;A2
ORG;AKMS
ORG;AK-47
ORG;Tipo
ORG;Cabe
ORG;AK-47
ORG;Munición
OTROS;St
OTROS;St
OTROS;G
LUG;Long
LUG;Rifle
ORG;AK-47
ORG;AKS
ORG;AKM
ORG;RPK
ORG;Po
ORG;s
ORG;Tse
ORG;Rcí
ORG;k
OTROS;IN
OTROS;d
ORG;SAS
ORG;AK-103
ORG;/
ORG;AK-104
ORG;Calibre
ORG;7;62
ORG;mm
ORG;Dibujo
ORG;fu
ORG;nsi
ORG;M1
ORG;7
ORG;l
ORG;/
ORG;ci
ORG;AK-1
ORG;6l
ORG;d
ORG;ro
ORG;R
ORG;ep
ORG;4
ORG;g
ORG;io
ORG;Ise
ORG;AK-4
ORG;MIs
ORG;G
ORG;T
ORG;Sa
ORG;Gu
ORG;AK
ORG;d
ORG;d
ORG;Bayoneta
ORG;del
ORG;AK-47
ORG;Sistema
ORG;ta
ORG;in
ORG;rg
ORG;st
OTROS;C
OTROS;St
ORG;Cadencia
OTROS;Comparación
ORG;AK
ORG;-LRB-
ORG;modelo
ORG;M16A1
ORG;-RRB-
ORG;d
ORG;SKS
ORG;cu.la
ORG;L
ORG;Variantes
ORG;AK-47
ORG;Tipo
ORG;2
ORG;AK-47
ORG;FS
ORG;AKM
ORG;AK
PERS;Sturmgewe
ORG;St
ORG;nlu
ORG;et
ORG;G
ORG;ie
ORG;li
ORG;xt
ORG;AK-47
ORG;S
PERS;Cargador
ORG;AK-103
OTROS;Comparación
ORG;AK-74
OTROS;ch
OTROS;s
ORG;d
ORG;le
ORG;R
ORG;AK-4
ORG;1
ORG;ca
ORG;W
ORG;K
ORG;Ak-74
ORG;AK-103
ORG;Velocidad
ORG;máxima
ORG;715
ORG;m
ORG;/
ORG;cís
PERS;Mayor
PERS;Yossi
PERS;Ben
ORG;RPK
PERS;Hanan
LUG;Canal
ORG;Sue
ORG;Un
ORG;AKS-74
LUG;Wikidata
OTROS;Pese
ORG;SKS
ORG;AK-74M
ORG;d
ORG;ca
OTROS;R
ORG;Sturmgewehr
ORG;44
LUG;Avtomat
LUG;Kaláshnikova
ORG;d
ORG;s
ORG;ct
OTROS;m
PERS;Mijaíl
PERS;K
OTROS;S
ORG;s
ORG;d
OTROS;G
OTROS;M
ORG;L
ORG;tirma
ORG;ca
ORG;d
OTROS;S
ORG;Ejército
ORG;Rojo
OTROS;T
ORG;rma
ORG;d
ORG;s
ORG;d
ORG;lrsi
ORG;tm
ORG;d
ORG;d
ORG;AKM
ORG;Pe
ORG;Contraer
ORG;AKMS
ORG;-RRB-
ORG;Noviembre
ORG;es
ORG;el
ORG;Mes
ORG;AK-47S
ORG;-
ORG;Versión
ORG;Asi
OTROS;M
ORG;d
OTROS;G
ORG;BMP
OTROS;F
ORG;Dca
PERS;Kaláshnikov
ORG;Primero
ORG;RPK
OTROS;ci
ORG;ca
ORG;ca
ORG;lsi
ORG;d
ORG;D
ORG;s
ORG;M
ORG;t
ORG;lu
ORG;ca
ORG;i
ORG;jn
ORG;R
OTROS;jK
ORG;AK-7
ORG;1
ORG;Historia
ORG;AKM
ORG;39
ORG;-
ORG;U
ORG;AKM
OTROS;Est
ORG;lig
ORG;PK
OTROS;T
OTROS;A
ORG;T
ORG;7
ORG;rri.m
ORG;p
OTROS;t
ORG;AK-74U
ORG;d
ORG;Est
OTROS;S
ORG;d
ORG;Variantes
ORG;del
ORG;AK
ORG;ci
OTROS;C
OTROS;C
OTROS;N
ORG;ilp
ORG;R
ORG;tsi
ORG;A
ORG;ist
ORG;K
ORG;s
OTROS;R
ORG;IMI
ORG;Galil
ORG;INSAS
ORG;Pacto
LUG;Varsovia
ORG;Tipo
ORG;Fusil
ORG;Comercio
ORG;ilícito
ORG;AKMS
ORG;d
ORG;AKM
ORG;d
ORG;País
ORG;Flag
ORG;AKMSU
ORG;t
ORG;U
LUG;Al
OTROS;Historia
ORG;Tipo
ORG;56
OTROS;Usuarios
ORG;d
ORG;d
OTROS;d
OTROS;l.
OTROS;s
OTROS;A
ORG;Tipo
ORG;58
PERS;Véase
OTROS;C
ORG;tsi
ORG;ci
ORG;sí
ORG;tom
ORG;s
ORG;Operadores
ORG;Véase
ORG;Us
ORG;países
ORG;firmantes
ORG;del
ORG;Pac
ORG;8
ORG;Referencias
ORG;IMI
ORG;Galil
ORG;O
ORG;sa
ORG;d
ORG;rie
ORG;T
ORG;od
ORG;s
ORG;AN
ORG;Va
ORG;Guerras
ORG;Guerra
OTROS;Vie
ORG;d
ORG;D
OTROS;ri
OTROS;Sa
ORG;d
ORG;S
OTROS;Revolución
OTROS;l
OTROS;r
OTROS;d
OTROS;Ie
OTROS;3
OTROS;N
ORG;D
ORG;si
ORG;º
ORG;st
ORG;U
OTROS;L
ORG;Universidad
ORG;Centroame
LUG;Bogot
OTROS;Historia
OTROS;Historia
OTROS;C
ORG;U
ORG;ld
ORG;s
ORG;oa
ORG;mb
ORG;C
PERS;IEst
OTROS;rt
OTROS;I
OTROS;C
LUG;Bse
ORG;Alemania
ORG;Oriental
ORG;Diseñador
PERS;Mijail
PERS;Kalas
ORG;Pistol
ORG;Mitralieră
ORG;mh
ORG;i
OTROS;H
OTROS;d
OTROS;Eg
ORG;ML
ORG;t3
ORG;Io
ORG;n
ORG;N
ORG;9
ORG;ma
ORG;d
ORG;Est
ORG;C
ORG;t
OTROS;Ira
ORG;ci
ORG;an
ORG;t
ORG;l
ORG;F
ORG;ca
ORG;d
ORG;jo
ORG;ct
PERS;Mijaíl
PERS;Kaláshnikov
OTROS;Norte
LUG;Vietnam
PERS;Yugoslavi
ORG;Puşcă
ORG;Automată
ORG;mo
ORG;d
ORG;1
ORG;-LRB-
ORG;ca
ORG;d
ORG;C
ORG;é
ORG;S
ORG;j
ORG;tm
ORG;d
ORG;rd
ORG;d
ORG;Izhmash
ORG;Mundial
LUG;Aleman
LUG;Bryansk
ORG;Características
ORG;Rk
ORG;62
ORG;d
ORG;sm
ORG;Cantidad
ORG;Más
OTROS;Cartucho
ORG;ca
ORG;d
ORG;d
ORG;F
ORG;p
ORG;S
ORG;sa
ORG;guardama
ORG;Cartuchos
ORG;7;62
ORG;Variantes
ORG;AKM
ORG;AKMSso
ORG;n
ORG;U
ORG;d
ORG;p
ORG;R
ORG;ca
ORG;PK
ORG;d
ORG;d
ORG;ci
ORG;PM
ORG;T
ORG;R
ORG;d
PERS;Al
OTROS;T
OTROS;t
OTROS;R
ORG;d
OTROS;A
ORG;d
ORG;K
OTROS;P
ORG;INSAS
ORG;AK-101
ORG;/
ORG;A
PERS;Kaláshnikov
ORG;Cargadores
OTROS;A
ORG;F
ORG;vo
ORG;N
ORG;FAL
ORG;IMI
ORG;Galil
ORG;is
ORG;El
ORG;AK-47
ORG;s
ORG;AN-94
ORG;R4
ORG;IMI
ORG;Galil
ORG;AK
PERS;Cartuchos
OTROS;R
ORG;g
ORG;ya
ORG;Pa
ORG;s
ORG;íme
ORG;d
ORG;pa
ORG;oe
ORG;d
ORG;rt
ORG;st
ORG;Moscú
ORG;AK
ORG;p
ORG;Piezas
OTROS;C
OTROS;ave
OTROS;Irt
ORG;inst
ORG;Funcionamiento
ORG;del
ORG;fusil
ORG;d
ORG;ba
ORG;AKS-74U
OTROS;T
OTROS;ert
ORG;Longitud
ORG;870
ORG;mm
ORG;Ejemplares
ORG;Comparación
PERS;Kaláshnikov
ORG;AKMS
ORG;AK-47
ORG;Tipo
ORG;Longitud
ORG;INSAS
ORG;jmm
ORG;T
ORG;é
ORG;2rci
ORG;AN
ORG;Munición
ORG;AK-47
ORG;T
OTROS;St
OTROS;St
OTROS;G
ORG;AKS
ORG;AKM
ORG;RPK
ORG;T
ORG;.22
ORG;Long
ORG;Rifle
ORG;-LRB-
ORG;AK-47
ORG;Po
ORG;s
ORG;Tse
ORG;Rcí
ORG;k
OTROS;IN
OTROS;d
ORG;SAS
ORG;Calibre
ORG;7;62
ORG;mm
ORG;Dibujo
ORG;AK-103
ORG;/
ORG;AK-104
ORG;AK-107
ORG;/
ORG;108
ORG;M1
ORG;7
ORG;T
ORG;l
ORG;/
ORG;AN
ORG;ci
ORG;AK-1
ORG;6l
ORG;d
ORG;ro
ORG;R
ORG;ep
ORG;4
ORG;g
ORG;io
ORG;Ise
ORG;AK-4
ORG;MIs
ORG;G
ORG;T
ORG;Sa
ORG;Gu
ORG;Un
ORG;AK-47
ORG;-RRB-
ORG;AK-12
ORG;AK
ORG;d
ORG;d
ORG;Bayoneta
ORG;del
ORG;AK-47
ORG;Sistema
ORG;Fusil
ORG;R4
OTROS;O
OTROS;rg
ORG;T
ORG;AN
ORG;ma
OTROS;C
OTROS;St
OTROS;m
OTROS;Comparación
ORG;AK
ORG;-LRB-
ORG;modelo
ORG;M16A1
ORG;-RRB-
ORG;AK-47-U
ORG;d
ORG;SKS
OTROS;l
OTROS;d
OTROS;ca
ORG;AK-47
ORG;Tipo
ORG;2
ORG;Zastava
ORG;M70
ORG;AK
ORG;nci
ORG;O
ORG;ca
ORG;at
ORG;Sturmgewe
ORG;Un
ORG;AKM
ORG;AK
ORG;Un
ORG;AK-47
ORG;FS
OTROS;G
OTROS;xt
ORG;d
ORG;ts
ORG;AK-47
ORG;S
PERS;Cargador
ORG;AK-103
OTROS;Comparación
ORG;Unión
ORG;Soviét
ORG;AK-74
ORG;d
ORG;le
ORG;R
ORG;AK-4
ORG;d
ORG;1
ORG;PK
OTROS;l
OTROS;A
ORG;ca
ORG;7
OTROS;ch
OTROS;l
ORG;l
ORG;K
ORG;p
ORG;d
ORG;M
ORG;ie
OTROS;A
ORG;Ak-74
ORG;AK-103
OTROS;G
ORG;lan
ORG;U
ORG;S
ORG;ssi
ORG;ovi
ORG;B
ORG;ée
OTROS;Pese
PERS;Hanan
LUG;Canal
OTROS;Sue
ORG;RPK
LUG;Wikidata
ORG;AKS-74
ORG;SKS
ORG;AK-74M
OTROS;l.trt
ORG;Sturmgewehr
ORG;44
OTROS;Comercio
ORG;Avtomat
ORG;Kaláshnikova
ORG;n
ORG;mo
ORG;terme
ORG;delod
ORG;1
ORG;d
ORG;s
ORG;ct
OTROS;m
PERS;Mijaíl
PERS;K
OTROS;C
OTROS;S
ORG;ca
OTROS;G
OTROS;M
ORG;L
ORG;tirma
ORG;ca
ORG;d
ORG;te
ORG;d
OTROS;S
ORG;jA
ORG;ló
ORG;K
ORG;q
PERS;Kaláshnikov
OTROS;elm
OTROS;A
OTROS;aK
ORG;Ejército
ORG;Rojo
LUG;Izhevsk
OTROS;C
OTROS;T
ORG;d
ORG;lrsi
ORG;tm
ORG;d
ORG;d
ORG;d
ORG;Contraer
ORG;AKM
ORG;AKMS
ORG;-RRB-
ORG;d
ORG;Noviembre
ORG;es
ORG;el
ORG;Mes
ORG;AK-47S
ORG;-
ORG;Versión
ORG;Asi
OTROS;ci
OTROS;ci
OTROS;ct
OTROS;M
OTROS;G
ORG;BMP
OTROS;F
ORG;Dca
ORG;AK-47
ORG;Primero
PERS;Kaláshnikov
PERS;''
ORG;RPK
OTROS;ci
ORG;ca
ORG;ca
ORG;s
ORG;lsi
ORG;d
ORG;D
ORG;illd
ORG;ñ
OTROS;M
ORG;tlu
ORG;ca
ORG;versio
ORG;AK-47
ORG;1
ORG;Historia
ORG;AKM
ORG;39
ORG;-
ORG;U
ORG;AKM
OTROS;Est
ORG;d
ORG;ve
ORG;R
ORG;PK
OTROS;T
OTROS;A
ORG;st
ORG;l
ORG;AK-74U
OTROS;Características
ORG;AK
ORG;ca
ORG;kg
ORG;d
ORG;d
LUG;Est
OTROS;S
ORG;Variantes
ORG;del
ORG;AK
ORG;ci
OTROS;C
OTROS;C
OTROS;N
ORG;ilp
ORG;R
ORG;tsi
ORG;A
ORG;ist
ORG;K
ORG;s
OTROS;R
ORG;IMI
ORG;Galil
ORG;INSAS
ORG;Tipo
ORG;Fusil
ORG;Pacto
LUG;Varsovia
ORG;AKMS
ORG;Comercio
ORG;ilícito
ORG;s
ORG;-
ORG;Ve
ORG;d
ORG;AKM
ORG;d
ORG;País
ORG;Flag
ORG;of
ORG;t
ORG;AKMSU
ORG;t
ORG;U
LUG;Al
OTROS;Historia
ORG;Tipo
ORG;56
ORG;Usuarios
ORG;Esa
ORG;arma
ORG;d
ORG;d
OTROS;ch
ORG;d
ORG;lp
LUG;Véase
ORG;Tipo
ORG;58
OTROS;C
